Arthrobacter.fasta.txt,0
Bacillus.fasta.txt,1
Clostridium.fasta.txt,0
Flavobacterium.fasta.txt,1
Limnohabitans.fasta.txt,1
Rhizobium.fasta.txt,0
Roseobacter.fasta.txt,1
Verrucomicrobia.fasta.txt,0
